"geometry","file","degree","betweenness","closeness","component"
c(0.260542, 0.827309),"C5_011_calculations.json",1,0,1,72
c(0.831576, 0.818273),"C5_011_calculations.json",1,0,1,73
c(0.870382, 0.790763),"C5_011_calculations.json",1,0,1,73
c(0.917671, 0.789659),"C5_011_calculations.json",1,0,1,74
c(0.919804, 0.803464),"C5_011_calculations.json",1,0,1,74
c(0.297189, 0.779116),"C5_011_calculations.json",1,0,1,75
c(0.331827, 0.762048),"C5_011_calculations.json",1,0,1,75
c(0.88253, 0.761546),"C5_011_calculations.json",1,0,1,76
c(0.85241, 0.74498),"C5_011_calculations.json",1,0,1,76
c(0.962349, 0.740211),"C5_011_calculations.json",1,0,1,77
c(0.993788, 0.716491),"C5_011_calculations.json",1,0,1,77
c(0.415161, 0.511546),"C5_011_calculations.json",1,0,1,78
c(0.493809, 0.537483),"C5_011_calculations.json",1,0,1,78
c(0.036145, 0.342871),"C5_011_calculations.json",1,0,1,79
c(0.03012, 0.319779),"C5_011_calculations.json",1,0,1,79
c(0.036647, 0.321285),"C5_011_calculations.json",1,0,1,80
c(0.055221, 0.337349),"C5_011_calculations.json",1,0,1,80
c(0.010626, 0.262801),"C5_011_calculations.json",1,0,1,81
c(0.026104, 0.259287),"C5_011_calculations.json",1,0,1,81
c(0.50208, 0.268861),"C5_011_calculations.json",1,0,1,82
c(0.483685, 0.267319),"C5_011_calculations.json",1,0,1,82
c(0.965194, 0.222055),"C5_011_calculations.json",1,0,0.2,4
c(0.382781, 0.237701),"C5_011_calculations.json",1,0,1,83
c(0.393072, 0.209086),"C5_011_calculations.json",1,0,1,83
c(0.942269, 0.215863),"C5_011_calculations.json",1,0,1,84
c(0.870482, 0.177711),"C5_011_calculations.json",1,0,1,84
c(0.827058, 0.199297),"C5_011_calculations.json",1,0,1,85
c(0.796687, 0.198293),"C5_011_calculations.json",1,0,1,85
c(0.951305, 0.167671),"C5_011_calculations.json",1,0,1,86
c(0.955489, 0.146921),"C5_011_calculations.json",1,0,1,86
c(0.78012, 0.13755),"C5_011_calculations.json",1,0,1,87
c(0.770331, 0.113454),"C5_011_calculations.json",1,0,1,87
c(0.786898, 0.120231),"C5_011_calculations.json",1,0,1,88
c(0.787651, 0.124699),"C5_011_calculations.json",1,0,1,88
c(0.8499, 0.091867),"C5_011_calculations.json",1,0,1,89
c(0.858936, 0.00251),"C5_011_calculations.json",1,0,1,89
c(0.713521, 0.061412),"C5_011_calculations.json",1,0,1,90
c(0.684739, 0.041541),"C5_011_calculations.json",1,0,1,90
c(0.763052, 0.090696),"C5_011_calculations.json",1,0,1,91
c(0.74749, 0.070783),"C5_011_calculations.json",1,0,1,91
c(0.626936, 0.981282),"C5_012_calculations.json",1,0,1,18
c(0.614458, 0.972892),"C5_012_calculations.json",1,0,1,18
c(0.328313, 0.983936),"C5_012_calculations.json",1,0,1,19
c(0.328815, 0.972766),"C5_012_calculations.json",1,0,1,19
c(0.322959, 0.945448),"C5_012_calculations.json",1,0,1,20
c(0.324907, 0.932731),"C5_012_calculations.json",1,0,1,20
c(0.640562, 0.981928),"C5_012_calculations.json",1,0,1,21
c(0.651305, 0.976104),"C5_012_calculations.json",1,0,1,21
c(0.672858, 0.977912),"C5_012_calculations.json",1,0,1,22
c(0.687751, 0.964859),"C5_012_calculations.json",1,0,1,22
c(0.430221, 0.975402),"C5_012_calculations.json",1,0,1,23
c(0.432229, 0.969127),"C5_012_calculations.json",1,0,1,23
c(0.63002, 0.963855),"C5_012_calculations.json",1,0,1,24
c(0.61496, 0.956827),"C5_012_calculations.json",1,0,1,24
c(0.660643, 0.962851),"C5_012_calculations.json",1,0,0.0769230769230769,7
c(0.657424, 0.93846),"C5_012_calculations.json",4,12,0.125,7
c(0.643359, 0.930938),"C5_012_calculations.json",1,0,0.0769230769230769,7
c(0.670181, 0.931225),"C5_012_calculations.json",3,9,0.111111111111111,7
c(0.675201, 0.934739),"C5_012_calculations.json",1,0,0.0769230769230769,7
c(0.670181, 0.921687),"C5_012_calculations.json",1,0,0.0714285714285714,7
c(0.60241, 0.946787),"C5_012_calculations.json",1,0,1,25
c(0.59262, 0.939006),"C5_012_calculations.json",1,0,1,25
c(0.429719, 0.944277),"C5_012_calculations.json",1,0,1,26
c(0.405957, 0.917169),"C5_012_calculations.json",1,0,1,26
c(0.342369, 0.931392),"C5_012_calculations.json",1,0,1,27
c(0.355924, 0.929719),"C5_012_calculations.json",1,0,1,27
c(0.378681, 0.924531),"C5_012_calculations.json",1,0,1,28
c(0.368307, 0.922774),"C5_012_calculations.json",1,0,1,28
c(0.473394, 0.917169),"C5_012_calculations.json",1,0,1,29
c(0.471386, 0.912651),"C5_012_calculations.json",1,0,1,29
c(0.643072, 0.912149),"C5_012_calculations.json",1,0,1,30
c(0.684572, 0.863286),"C5_012_calculations.json",1,0,1,30
c(0.298695, 0.898293),"C5_012_calculations.json",1,0,1,31
c(0.282129, 0.888554),"C5_012_calculations.json",1,0,1,31
c(0.359061, 0.894829),"C5_012_calculations.json",1,0,0.2,13
c(0.383104, 0.891853),"C5_012_calculations.json",3,3,0.333333333333333,13
c(0.394076, 0.883534),"C5_012_calculations.json",1,0,0.2,13
c(0.268951, 0.895331),"C5_012_calculations.json",1,0,0.0294117647058824,1
c(0.276355, 0.885668),"C5_012_calculations.json",3,9,0.04,1
c(0.289491, 0.870259),"C5_012_calculations.json",6,34,0.0555555555555556,1
c(0.293173, 0.891315),"C5_012_calculations.json",1,0,0.037037037037037,1
c(0.912715, 0.8807),"C5_012_calculations.json",1,0,1,32
c(0.921185, 0.868976),"C5_012_calculations.json",1,0,1,32
c(0.319612, 0.865211),"C5_012_calculations.json",1,0,1,33
c(0.325301, 0.848561),"C5_012_calculations.json",1,0,1,33
c(0.302041, 0.864123),"C5_012_calculations.json",1,0,0.037037037037037,1
c(0.29744, 0.853665),"C5_012_calculations.json",1,0,0.037037037037037,1
c(0.31501, 0.851657),"C5_012_calculations.json",1,0,0.0357142857142857,1
c(0.315094, 0.832664),"C5_012_calculations.json",3,27,0.0526315789473684,1
c(0.308197, 0.805077),"C5_012_calculations.json",3,16,0.0416666666666667,1
c(0.303012, 0.814558),"C5_012_calculations.json",3,9,0.032258064516129,1
c(0.299699, 0.828313),"C5_012_calculations.json",1,0,0.025,1
c(0.394746, 0.8499),"C5_012_calculations.json",1,0,1,34
c(0.39006, 0.837349),"C5_012_calculations.json",1,0,1,34
c(0.282129, 0.842871),"C5_012_calculations.json",1,0,1,35
c(0.287149, 0.842369),"C5_012_calculations.json",1,0,1,35
c(0.661647, 0.839859),"C5_012_calculations.json",1,0,1,36
c(0.681225, 0.834839),"C5_012_calculations.json",1,0,1,36
c(0.340027, 0.825803),"C5_012_calculations.json",1,0,0.04,2
c(0.330935, 0.812137),"C5_012_calculations.json",4,21,0.0588235294117647,2
c(0.343876, 0.800201),"C5_012_calculations.json",1,0,0.04,2
c(0.314257, 0.787952),"C5_012_calculations.json",4,24,0.0666666666666667,2
c(0.304217, 0.783384),"C5_012_calculations.json",1,0,0.0434782608695652,2
c(0.326449, 0.769291),"C5_012_calculations.json",5,21,0.0588235294117647,2
c(0.318273, 0.761546),"C5_012_calculations.json",1,0,0.04,2
c(0.352912, 0.72992),"C5_012_calculations.json",1,0,0.04,2
c(0.298193, 0.822038),"C5_012_calculations.json",1,0,1,37
c(0.292169, 0.825301),"C5_012_calculations.json",1,0,1,37
c(0.25251, 0.816767),"C5_012_calculations.json",1,0,1,38
c(0.28012, 0.782631),"C5_012_calculations.json",1,0,1,38
c(0.664659, 0.816767),"C5_012_calculations.json",1,0,1,39
c(0.675452, 0.812249),"C5_012_calculations.json",1,0,1,39
c(0.937034, 0.810528),"C5_012_calculations.json",1,0,1,40
c(0.943775, 0.800703),"C5_012_calculations.json",1,0,1,40
c(0.284639, 0.805221),"C5_012_calculations.json",1,0,1,41
c(0.292169, 0.802711),"C5_012_calculations.json",1,0,1,41
c(0.961345, 0.787651),"C5_012_calculations.json",1,0,1,42
c(0.955321, 0.776104),"C5_012_calculations.json",1,0,1,42
c(0.889224, 0.789659),"C5_012_calculations.json",1,0,1,43
c(0.901104, 0.783133),"C5_012_calculations.json",1,0,1,43
c(0.690261, 0.782631),"C5_012_calculations.json",1,0,1,44
c(0.696285, 0.774096),"C5_012_calculations.json",1,0,1,44
c(0.857304, 0.7735),"C5_012_calculations.json",3,7,0.142857142857143,9
c(0.861374, 0.761905),"C5_012_calculations.json",3,7,0.142857142857143,9
c(0.85241, 0.751506),"C5_012_calculations.json",1,0,0.0909090909090909,9
c(0.842871, 0.74749),"C5_012_calculations.json",1,0,0.0909090909090909,9
c(0.963927, 0.770152),"C5_012_calculations.json",1,0,1,45
c(0.952711, 0.766365),"C5_012_calculations.json",1,0,1,45
c(0.947289, 0.747992),"C5_012_calculations.json",1,0,1,46
c(0.963353, 0.728916),"C5_012_calculations.json",1,0,1,46
c(0.964357, 0.721486),"C5_012_calculations.json",1,0,1,47
c(0.956325, 0.713353),"C5_012_calculations.json",1,0,1,47
c(0.416918, 0.709839),"C5_012_calculations.json",1,0,1,48
c(0.423527, 0.703481),"C5_012_calculations.json",1,0,1,48
c(0.346218, 0.604418),"C5_012_calculations.json",1,0,1,49
c(0.351406, 0.599398),"C5_012_calculations.json",1,0,1,49
c(0.804342, 0.569779),"C5_012_calculations.json",1,0,1,50
c(0.794177, 0.568022),"C5_012_calculations.json",1,0,1,50
c(0.754267, 0.564759),"C5_012_calculations.json",1,0,1,51
c(0.746988, 0.557229),"C5_012_calculations.json",1,0,1,51
c(0.519578, 0.540663),"C5_012_calculations.json",1,0,1,52
c(0.504518, 0.537149),"C5_012_calculations.json",1,0,1,52
c(0.491968, 0.531124),"C5_012_calculations.json",1,0,1,53
c(0.452811, 0.511546),"C5_012_calculations.json",1,0,1,53
c(0.51255, 0.526104),"C5_012_calculations.json",1,0,0.2,14
c(0.521586, 0.519829),"C5_012_calculations.json",3,3,0.333333333333333,14
c(0.559739, 0.504518),"C5_012_calculations.json",1,0,0.2,14
c(0.518574, 0.504518),"C5_012_calculations.json",1,0,0.2,14
c(0.507865, 0.428213),"C5_012_calculations.json",1,0,1,54
c(0.508785, 0.423193),"C5_012_calculations.json",1,0,1,54
c(0.793675, 0.42336),"C5_012_calculations.json",1,0,1,55
c(0.820616, 0.414826),"C5_012_calculations.json",1,0,1,55
c(0.76255, 0.422189),"C5_012_calculations.json",1,0,1,56
c(0.751506, 0.412651),"C5_012_calculations.json",1,0,1,56
c(0.978163, 0.421436),"C5_012_calculations.json",1,0,1,57
c(0.977912, 0.414157),"C5_012_calculations.json",1,0,1,57
c(0.241968, 0.39759),"C5_012_calculations.json",1,0,1,58
c(0.272088, 0.393072),"C5_012_calculations.json",1,0,1,58
c(0.641901, 0.35492),"C5_012_calculations.json",1,0,1,59
c(0.61998, 0.342369),"C5_012_calculations.json",1,0,1,59
c(0.051707, 0.359438),"C5_012_calculations.json",1,0,1,60
c(0.039491, 0.351908),"C5_012_calculations.json",1,0,1,60
c(0.019005, 0.315906),"C5_012_calculations.json",3,7,0.142857142857143,10
c(0.035962, 0.319368),"C5_012_calculations.json",3,7,0.142857142857143,10
c(0.048193, 0.330823),"C5_012_calculations.json",1,0,0.0909090909090909,10
c(0.05497, 0.31501),"C5_012_calculations.json",1,0,1,61
c(0.064257, 0.320783),"C5_012_calculations.json",1,0,1,61
c(0.002175, 0.32095),"C5_012_calculations.json",1,0,1,62
c(0.00753, 0.313755),"C5_012_calculations.json",1,0,1,62
c(0.075427, 0.314132),"C5_012_calculations.json",1,0,1,63
c(0.082831, 0.313253),"C5_012_calculations.json",1,0,1,63
c(0.031124, 0.313755),"C5_012_calculations.json",1,0,0.0909090909090909,10
c(0.069594, 0.288021),"C5_012_calculations.json",6,9,0.125,8
c(0.082999, 0.28079),"C5_012_calculations.json",3,5,0.111111111111111,8
c(0.055974, 0.291416),"C5_012_calculations.json",1,0,0.0769230769230769,8
c(0.059739, 0.294679),"C5_012_calculations.json",1,0,0.0769230769230769,8
c(0.063052, 0.274799),"C5_012_calculations.json",3,5,0.111111111111111,8
c(0.0999, 0.281376),"C5_012_calculations.json",1,0,0.0714285714285714,8
c(0.052711, 0.285308),"C5_012_calculations.json",1,0,1,64
c(0.043173, 0.293424),"C5_012_calculations.json",1,0,1,64
c(0.13002, 0.227912),"C5_012_calculations.json",1,0,0.0714285714285714,8
c(0.335592, 0.296185),"C5_012_calculations.json",1,0,0.2,15
c(0.351908, 0.278865),"C5_012_calculations.json",3,3,0.333333333333333,15
c(0.328313, 0.25753),"C5_012_calculations.json",1,0,0.2,15
c(0.371486, 0.296185),"C5_012_calculations.json",1,0,1,65
c(0.37239, 0.279217),"C5_012_calculations.json",1,0,1,65
c(0.910643, 0.288655),"C5_012_calculations.json",1,0,1,66
c(0.918173, 0.278614),"C5_012_calculations.json",1,0,1,66
c(0.605756, 0.273594),"C5_012_calculations.json",1,0,1,67
c(0.610693, 0.271837),"C5_012_calculations.json",1,0,1,67
c(0.389056, 0.262048),"C5_012_calculations.json",1,0,1,68
c(0.388052, 0.246988),"C5_012_calculations.json",1,0,1,68
c(0.983756, 0.241),"C5_012_calculations.json",5,3,0.333333333333333,16
c(0.996486, 0.231426),"C5_012_calculations.json",1,0,0.2,16
c(0.381652, 0.237889),"C5_012_calculations.json",3,6,0.0714285714285714,3
c(0.363956, 0.223394),"C5_012_calculations.json",1,0,0.05,3
c(0.388353, 0.224398),"C5_012_calculations.json",5,17,0.1,3
c(0.391566, 0.208333),"C5_012_calculations.json",3,11,0.0833333333333333,3
c(0.400459, 0.234366),"C5_012_calculations.json",1,0,0.0625,3
c(0.393072, 0.215361),"C5_012_calculations.json",1,0,0.0625,3
c(0.405622, 0.175703),"C5_012_calculations.json",1,0,0.0555555555555556,3
c(0.397256, 0.18089),"C5_012_calculations.json",1,0,0.0555555555555556,3
c(0.322415, 0.238203),"C5_012_calculations.json",1,0,1,69
c(0.346135, 0.237199),"C5_012_calculations.json",1,0,1,69
c(0.949799, 0.198544),"C5_012_calculations.json",3,11,0.0769230769230769,4
c(0.912149, 0.171687),"C5_012_calculations.json",3,15,0.0909090909090909,4
c(0.940261, 0.226406),"C5_012_calculations.json",1,0,0.0526315789473684,4
c(0.955622, 0.192972),"C5_012_calculations.json",1,0,0.0909090909090909,11
c(0.949833, 0.174665),"C5_012_calculations.json",3,7,0.142857142857143,11
c(0.898695, 0.16506),"C5_012_calculations.json",3,11,0.0769230769230769,4
c(0.920181, 0.158886),"C5_012_calculations.json",1,0,0.0588235294117647,4
c(0.845382, 0.188253),"C5_012_calculations.json",1,0,0.0526315789473684,4
c(0.898845, 0.153363),"C5_012_calculations.json",1,0,0.0526315789473684,4
c(0.774096, 0.217871),"C5_012_calculations.json",1,0,1,70
c(0.785392, 0.206325),"C5_012_calculations.json",1,0,1,70
c(0.977912, 0.214357),"C5_012_calculations.json",1,0,1,71
c(0.970382, 0.206325),"C5_012_calculations.json",1,0,1,71
c(0.876506, 0.211345),"C5_012_calculations.json",1,0,1,72
c(0.836577, 0.203468),"C5_012_calculations.json",1,0,1,72
c(0.797252, 0.199297),"C5_012_calculations.json",1,0,1,73
c(0.786145, 0.194779),"C5_012_calculations.json",1,0,1,73
c(0.978916, 0.207831),"C5_012_calculations.json",1,0,1,74
c(0.973896, 0.198293),"C5_012_calculations.json",1,0,1,74
c(0.416165, 0.200803),"C5_012_calculations.json",1,0,1,75
c(0.408635, 0.196787),"C5_012_calculations.json",1,0,1,75
c(0.047189, 0.195281),"C5_012_calculations.json",1,0,1,76
c(0.053966, 0.192269),"C5_012_calculations.json",1,0,1,76
c(0.320783, 0.183735),"C5_012_calculations.json",1,0,1,77
c(0.325803, 0.179719),"C5_012_calculations.json",1,0,1,77
c(0.817771, 0.177711),"C5_012_calculations.json",1,0,1,78
c(0.810241, 0.165161),"C5_012_calculations.json",1,0,1,78
c(0.939257, 0.171185),"C5_012_calculations.json",1,0,0.0909090909090909,11
c(0.966533, 0.170013),"C5_012_calculations.json",3,7,0.142857142857143,11
c(0.961847, 0.173193),"C5_012_calculations.json",1,0,0.0909090909090909,11
c(0.026104, 0.170683),"C5_012_calculations.json",1,0,1,79
c(0.023092, 0.160141),"C5_012_calculations.json",1,0,1,79
c(0.805723, 0.151606),"C5_012_calculations.json",1,0,0.0909090909090909,12
c(0.788027, 0.131777),"C5_012_calculations.json",3,7,0.142857142857143,12
c(0.779116, 0.139056),"C5_012_calculations.json",1,0,0.0909090909090909,12
c(0.776272, 0.126171),"C5_012_calculations.json",3,7,0.142857142857143,12
c(0.768574, 0.14006),"C5_012_calculations.json",1,0,0.0909090909090909,12
c(0.769507, 0.111446),"C5_012_calculations.json",1,0,1,80
c(0.759036, 0.11245),"C5_012_calculations.json",1,0,1,80
c(0.782184, 0.120091),"C5_012_calculations.json",1,0,1,81
c(0.788906, 0.110442),"C5_012_calculations.json",1,0,1,81
c(0.825301, 0.124498),"C5_012_calculations.json",1,0,0.0526315789473684,5
c(0.80748, 0.093122),"C5_012_calculations.json",3,11,0.0769230769230769,5
c(0.791416, 0.081074),"C5_012_calculations.json",3,15,0.0909090909090909,5
c(0.772214, 0.079317),"C5_012_calculations.json",1,0,0.0588235294117647,5
c(0.828313, 0.035643),"C5_012_calculations.json",3,11,0.0769230769230769,5
c(0.816767, 0.033886),"C5_012_calculations.json",1,0,0.0526315789473684,5
c(0.86998, 0.002008),"C5_012_calculations.json",1,0,0.0526315789473684,5
c(0.109689, 0.111101),"C5_012_calculations.json",1,0,1,82
c(0.105467, 0.09812),"C5_012_calculations.json",1,0,1,82
c(0.686647, 0.063604),"C5_012_calculations.json",3,11,0.0909090909090909,6
c(0.671687, 0.04744),"C5_012_calculations.json",1,0,0.0588235294117647,6
c(0.684014, 0.040942),"C5_012_calculations.json",5,18,0.111111111111111,6
c(0.670683, 0.042169),"C5_012_calculations.json",1,0,0.0666666666666667,6
c(0.782129, 0.10994),"C5_012_calculations.json",1,0,1,83
c(0.77259, 0.109438),"C5_012_calculations.json",1,0,1,83
c(0.784531, 0.101549),"C5_012_calculations.json",1,0,1,84
c(0.780622, 0.090361),"C5_012_calculations.json",1,0,1,84
c(0.759036, 0.089357),"C5_012_calculations.json",1,0,1,85
c(0.747239, 0.080823),"C5_012_calculations.json",1,0,1,85
c(0.093876, 0.086345),"C5_012_calculations.json",1,0,0.2,17
c(0.086697, 0.075703),"C5_012_calculations.json",3,3,0.333333333333333,17
c(0.107869, 0.074799),"C5_012_calculations.json",1,0,0.2,17
c(0.656124, 0.083333),"C5_012_calculations.json",1,0,1,86
c(0.658384, 0.075552),"C5_012_calculations.json",1,0,1,86
c(0.141566, 0.068942),"C5_012_calculations.json",1,0,1,87
c(0.14006, 0.058986),"C5_012_calculations.json",1,0,1,87
c(0.073896, 0.054317),"C5_012_calculations.json",1,0,1,88
c(0.064149, 0.043603),"C5_012_calculations.json",1,0,1,88
c(0.700301, 0.036898),"C5_012_calculations.json",1,0,0.0666666666666667,6
c(0.6875, 0.024598),"C5_012_calculations.json",1,0,0.0666666666666667,6
c(0.308233, 0.970884),"C5_012_calculations.json",1,0,1,89
c(0.324799, 0.949799),"C5_012_calculations.json",1,0,1,89
c(0.394578, 0.974398),"C5_012_calculations.json",1,0,1,90
c(0.386044, 0.945281),"C5_012_calculations.json",1,0,1,90
c(0.712851, 0.949297),"C5_012_calculations.json",1,0,0.0714285714285714,7
c(0.40512, 0.904618),"C5_012_calculations.json",1,0,1,91
c(0.386546, 0.936747),"C5_012_calculations.json",1,0,1,91
c(0.318775, 0.925201),"C5_012_calculations.json",1,0,1,92
c(0.322038, 0.920683),"C5_012_calculations.json",1,0,1,92
c(0.363956, 0.910141),"C5_012_calculations.json",1,0,1,93
c(0.345382, 0.892068),"C5_012_calculations.json",1,0,1,93
c(0.619478, 0.914659),"C5_012_calculations.json",1,0,1,94
c(0.648971, 0.858434),"C5_012_calculations.json",1,0,1,94
c(0.336513, 0.890479),"C5_012_calculations.json",1,0,1,95
c(0.348394, 0.901606),"C5_012_calculations.json",1,0,1,95
c(0.341867, 0.856426),"C5_012_calculations.json",1,0,0.2,13
c(0.271084, 0.824297),"C5_012_calculations.json",1,0,1,96
c(0.276714, 0.823688),"C5_012_calculations.json",1,0,1,96
c(0.453313, 0.837851),"C5_012_calculations.json",1,0,0.04,2
c(0.399096, 0.7249),"C5_012_calculations.json",1,0,0.04,2
c(0.913153, 0.808735),"C5_012_calculations.json",1,0,1,97
c(0.916165, 0.792671),"C5_012_calculations.json",1,0,1,97
c(0.933484, 0.77259),"C5_012_calculations.json",1,0,1,98
c(0.904535, 0.764307),"C5_012_calculations.json",1,0,1,98
c(0.26757, 0.786647),"C5_012_calculations.json",1,0,1,99
c(0.271586, 0.75753),"C5_012_calculations.json",1,0,1,99
c(0.778614, 0.783886),"C5_012_calculations.json",1,0,1,100
c(0.75753, 0.773343),"C5_012_calculations.json",1,0,1,100
c(0.875502, 0.767068),"C5_012_calculations.json",1,0,0.0909090909090909,9
c(0.803715, 0.735944),"C5_012_calculations.json",1,0,0.0909090909090909,9
c(0.984061, 0.73381),"C5_012_calculations.json",1,0,1,101
c(0.995984, 0.718876),"C5_012_calculations.json",1,0,1,101
c(0.40261, 0.49749),"C5_012_calculations.json",1,0,1,102
c(0.480422, 0.541667),"C5_012_calculations.json",1,0,1,102
c(0.033635, 0.337851),"C5_012_calculations.json",1,0,0.0909090909090909,10
c(0.072791, 0.319779),"C5_012_calculations.json",1,0,0.0909090909090909,10
c(0.037149, 0.281627),"C5_012_calculations.json",1,0,1,103
c(0.100904, 0.203815),"C5_012_calculations.json",1,0,1,103
c(0.004685, 0.26573),"C5_012_calculations.json",1,0,1,104
c(0.027359, 0.292671),"C5_012_calculations.json",1,0,1,104
c(0.372239, 0.243725),"C5_012_calculations.json",1,0,0.2,15
c(0.013253, 0.266365),"C5_012_calculations.json",1,0,1,105
c(0.022646, 0.25647),"C5_012_calculations.json",1,0,1,105
c(0.338353, 0.283635),"C5_012_calculations.json",1,0,1,106
c(0.288153, 0.281124),"C5_012_calculations.json",1,0,1,106
c(0.482932, 0.27008),"C5_012_calculations.json",1,0,1,107
c(0.470382, 0.262048),"C5_012_calculations.json",1,0,1,107
c(0.960843, 0.272088),"C5_012_calculations.json",1,0,1,108
c(0.961722, 0.249247),"C5_012_calculations.json",1,0,1,108
c(0.949548, 0.248745),"C5_012_calculations.json",1,0,0.2,16
c(0.99749, 0.254016),"C5_012_calculations.json",1,0,0.2,16
c(0.973896, 0.221386),"C5_012_calculations.json",1,0,0.0526315789473684,4
c(0.828313, 0.200803),"C5_012_calculations.json",1,0,1,109
c(0.808735, 0.183735),"C5_012_calculations.json",1,0,1,109
c(0.419428, 0.206074),"C5_012_calculations.json",1,0,1,110
c(0.437249, 0.176205),"C5_012_calculations.json",1,0,1,110
c(0.306978, 0.202811),"C5_012_calculations.json",1,0,1,111
c(0.145382, 0.133936),"C5_012_calculations.json",1,0,1,111
c(0.953983, 0.147256),"C5_012_calculations.json",1,0,0.0909090909090909,11
